#1
double UserProfilesHeat(336, 3)
0	294.15	299.2
3540	294.15	299.2
3600	294.15	299.2
7140	294.15	299.2
7200	294.15	299.2
10740	294.15	299.2
10800	294.15	299.2
14340	294.15	299.2
14400	294.15	299.2
17940	294.15	299.2
18000	294.15	299.2
21540	294.15	299.2
21600	294.15	299.2
25140	294.15	299.2
25200	294.15	299.2
28740	294.15	299.2
28800	294.15	299.2
32340	294.15	299.2
32400	294.15	299.2
35940	294.15	299.2
36000	294.15	299.2
39540	294.15	299.2
39600	294.15	299.2
43140	294.15	299.2
43200	294.15	299.2
46740	294.15	299.2
46800	294.15	299.2
50340	294.15	299.2
50400	294.15	299.2
53940	294.15	299.2
54000	294.15	299.2
57540	294.15	299.2
57600	294.15	299.2
61140	294.15	299.2
61200	294.15	299.2
64740	294.15	299.2
64800	294.15	299.2
68340	294.15	299.2
68400	294.15	299.2
71940	294.15	299.2
72000	294.15	299.2
75540	294.15	299.2
75600	294.15	299.2
79140	294.15	299.2
79200	294.15	299.2
82740	294.15	299.2
82800	294.15	299.2
86340	294.15	299.2
86400	294.15	299.2
89940	294.15	299.2
90000	294.15	299.2
93540	294.15	299.2
93600	294.15	299.2
97140	294.15	299.2
97200	294.15	299.2
100740	294.15	299.2
100800	294.15	299.2
104340	294.15	299.2
104400	294.15	299.2
107940	294.15	299.2
108000	294.15	299.2
111540	294.15	299.2
111600	294.15	299.2
115140	294.15	299.2
115200	294.15	299.2
118740	294.15	299.2
118800	294.15	299.2
122340	294.15	299.2
122400	294.15	299.2
125940	294.15	299.2
126000	294.15	299.2
129540	294.15	299.2
129600	294.15	299.2
133140	294.15	299.2
133200	294.15	299.2
136740	294.15	299.2
136800	294.15	299.2
140340	294.15	299.2
140400	294.15	299.2
143940	294.15	299.2
144000	294.15	299.2
147540	294.15	299.2
147600	294.15	299.2
151140	294.15	299.2
151200	294.15	299.2
154740	294.15	299.2
154800	294.15	299.2
158340	294.15	299.2
158400	294.15	299.2
161940	294.15	299.2
162000	294.15	299.2
165540	294.15	299.2
165600	294.15	299.2
169140	294.15	299.2
169200	294.15	299.2
172740	294.15	299.2
172800	294.15	299.2
176340	294.15	299.2
176400	294.15	299.2
179940	294.15	299.2
180000	294.15	299.2
183540	294.15	299.2
183600	294.15	299.2
187140	294.15	299.2
187200	294.15	299.2
190740	294.15	299.2
190800	294.15	299.2
194340	294.15	299.2
194400	294.15	299.2
197940	294.15	299.2
198000	294.15	299.2
201540	294.15	299.2
201600	294.15	299.2
205140	294.15	299.2
205200	294.15	299.2
208740	294.15	299.2
208800	294.15	299.2
212340	294.15	299.2
212400	294.15	299.2
215940	294.15	299.2
216000	294.15	299.2
219540	294.15	299.2
219600	294.15	299.2
223140	294.15	299.2
223200	294.15	299.2
226740	294.15	299.2
226800	294.15	299.2
230340	294.15	299.2
230400	294.15	299.2
233940	294.15	299.2
234000	294.15	299.2
237540	294.15	299.2
237600	294.15	299.2
241140	294.15	299.2
241200	294.15	299.2
244740	294.15	299.2
244800	294.15	299.2
248340	294.15	299.2
248400	294.15	299.2
251940	294.15	299.2
252000	294.15	299.2
255540	294.15	299.2
255600	294.15	299.2
259140	294.15	299.2
259200	294.15	299.2
262740	294.15	299.2
262800	294.15	299.2
266340	294.15	299.2
266400	294.15	299.2
269940	294.15	299.2
270000	294.15	299.2
273540	294.15	299.2
273600	294.15	299.2
277140	294.15	299.2
277200	294.15	299.2
280740	294.15	299.2
280800	294.15	299.2
284340	294.15	299.2
284400	294.15	299.2
287940	294.15	299.2
288000	294.15	299.2
291540	294.15	299.2
291600	294.15	299.2
295140	294.15	299.2
295200	294.15	299.2
298740	294.15	299.2
298800	294.15	299.2
302340	294.15	299.2
302400	294.15	299.2
305940	294.15	299.2
306000	294.15	299.2
309540	294.15	299.2
309600	294.15	299.2
313140	294.15	299.2
313200	294.15	299.2
316740	294.15	299.2
316800	294.15	299.2
320340	294.15	299.2
320400	294.15	299.2
323940	294.15	299.2
324000	294.15	299.2
327540	294.15	299.2
327600	294.15	299.2
331140	294.15	299.2
331200	294.15	299.2
334740	294.15	299.2
334800	294.15	299.2
338340	294.15	299.2
338400	294.15	299.2
341940	294.15	299.2
342000	294.15	299.2
345540	294.15	299.2
345600	294.15	299.2
349140	294.15	299.2
349200	294.15	299.2
352740	294.15	299.2
352800	294.15	299.2
356340	294.15	299.2
356400	294.15	299.2
359940	294.15	299.2
360000	294.15	299.2
363540	294.15	299.2
363600	294.15	299.2
367140	294.15	299.2
367200	294.15	299.2
370740	294.15	299.2
370800	294.15	299.2
374340	294.15	299.2
374400	294.15	299.2
377940	294.15	299.2
378000	294.15	299.2
381540	294.15	299.2
381600	294.15	299.2
385140	294.15	299.2
385200	294.15	299.2
388740	294.15	299.2
388800	294.15	299.2
392340	294.15	299.2
392400	294.15	299.2
395940	294.15	299.2
396000	294.15	299.2
399540	294.15	299.2
399600	294.15	299.2
403140	294.15	299.2
403200	294.15	299.2
406740	294.15	299.2
406800	294.15	299.2
410340	294.15	299.2
410400	294.15	299.2
413940	294.15	299.2
414000	294.15	299.2
417540	294.15	299.2
417600	294.15	299.2
421140	294.15	299.2
421200	294.15	299.2
424740	294.15	299.2
424800	294.15	299.2
428340	294.15	299.2
428400	294.15	299.2
431940	294.15	299.2
432000	294.15	299.2
435540	294.15	299.2
435600	294.15	299.2
439140	294.15	299.2
439200	294.15	299.2
442740	294.15	299.2
442800	294.15	299.2
446340	294.15	299.2
446400	294.15	299.2
449940	294.15	299.2
450000	294.15	299.2
453540	294.15	299.2
453600	294.15	299.2
457140	294.15	299.2
457200	294.15	299.2
460740	294.15	299.2
460800	294.15	299.2
464340	294.15	299.2
464400	294.15	299.2
467940	294.15	299.2
468000	294.15	299.2
471540	294.15	299.2
471600	294.15	299.2
475140	294.15	299.2
475200	294.15	299.2
478740	294.15	299.2
478800	294.15	299.2
482340	294.15	299.2
482400	294.15	299.2
485940	294.15	299.2
486000	294.15	299.2
489540	294.15	299.2
489600	294.15	299.2
493140	294.15	299.2
493200	294.15	299.2
496740	294.15	299.2
496800	294.15	299.2
500340	294.15	299.2
500400	294.15	299.2
503940	294.15	299.2
504000	294.15	299.2
507540	294.15	299.2
507600	294.15	299.2
511140	294.15	299.2
511200	294.15	299.2
514740	294.15	299.2
514800	294.15	299.2
518340	294.15	299.2
518400	294.15	299.2
521940	294.15	299.2
522000	294.15	299.2
525540	294.15	299.2
525600	294.15	299.2
529140	294.15	299.2
529200	294.15	299.2
532740	294.15	299.2
532800	294.15	299.2
536340	294.15	299.2
536400	294.15	299.2
539940	294.15	299.2
540000	294.15	299.2
543540	294.15	299.2
543600	294.15	299.2
547140	294.15	299.2
547200	294.15	299.2
550740	294.15	299.2
550800	294.15	299.2
554340	294.15	299.2
554400	294.15	299.2
557940	294.15	299.2
558000	294.15	299.2
561540	294.15	299.2
561600	294.15	299.2
565140	294.15	299.2
565200	294.15	299.2
568740	294.15	299.2
568800	294.15	299.2
572340	294.15	299.2
572400	294.15	299.2
575940	294.15	299.2
576000	294.15	299.2
579540	294.15	299.2
579600	294.15	299.2
583140	294.15	299.2
583200	294.15	299.2
586740	294.15	299.2
586800	294.15	299.2
590340	294.15	299.2
590400	294.15	299.2
593940	294.15	299.2
594000	294.15	299.2
597540	294.15	299.2
597600	294.15	299.2
601140	294.15	299.2
601200	294.15	299.2
604740	294.15	299.2
