x,y
-0.001,323.4731438903809
0.001,323.4731438903809
864.001,309.2074581298828
1728.000117993294,305.5925834631656
2591.999,308.4444277954101
3455.999,311.8664254760743
4319.999,313.9283608398438
4320.001,313.9283608398438
5184.001,313.8769789428712
6048.001,312.5167027893066
6912.001,311.4251276855469
7775.999829685569,311.2236327192205
8639.999,311.5078519287109
9503.999,311.7845871276855
10367.999,311.8233221130371
10368.001,311.8233221130371
11232.001,311.6745223388672
12096.001,311.4963658447265
12960.00046198524,311.4155967299827
13823.999,311.4453199768066
14687.999,311.5200406188965
15551.999,311.5594476623535
15552.001,311.5594476623535
16416.001,311.5209265136719
17280.001,311.4177350463868
18144.001,311.3064483337402
19008.00066697877,311.2520116481794
19871.999,311.2628867492676
20735.999,311.2949927978515
21599.999,311.3136576843262
21600.001,311.3136576843262
22464.001,311.3118858947754
23328.001,311.3018050231934
24192.00094312836,311.2955426639865
25055.999,311.2957259521484
25919.999,311.2989335021973
25920.001,311.2989335021973
26784.001,311.2923656616211
27648.001,311.2501787414551
28512.001,311.1658659973144
29376.001,310.859896270752
30240.001,308.1328066711426
31104.001,305.9984417724609
31967.99939747804,305.8174140930898
32831.999,306.5472688598632
33695.999,306.9478460388183
33696.001,306.9478460388183
34560.001,306.6492994995118
35424.001,306.0263321838379
36288.001,305.5351188049316
37152.001,305.3155390930176
38016.001,305.2309819641113
38880.001,305.1057653198243
39744.001,304.8902485046387
40608.001,304.6350191650391
41472.001,304.3959192199707
42336.001,304.1849846191406
43199.99987160153,303.9837340274854
44063.999,304.2442784729004
44064.001,304.2442784729004
44928.001,303.9090436706543
45792.001,303.3903370056152
46656.001,303.1490375976563
47520.001,303.140209197998
48384.001,303.1031543579101
49248.00099999999,302.9203240051269
50112.001,302.7370354309082
50976.001,302.6328664245606
51840.001,302.5652023925781
52704.00056172377,302.181060283973
53567.999,302.2888643188476
54431.999,302.604517791748
55295.999,302.7622376098632
55296.001,302.7622376098632
56160.001,302.7177595825195
57024.001,302.6144764709472
57888.00044990572,302.5676157219741
58751.99900000001,302.5853946838379
59615.999,302.6190892333984
60479.999,302.6328664245606
60480.00099999999,302.6328664245606
61344.001,302.6260541992187
62207.99953832429,302.6168286899237
63071.999,302.6418781127931
63935.999,302.7285430603027
64799.999,302.8562341003418
65663.99900000001,304.1180537414551
66527.99900000001,307.0924301757813
67391.99900000001,308.6136336975098
67392.001,308.6136336975098
68256.001,308.2415578918457
69120.001,307.3024177856445
69984.00079774119,306.876944008293
70847.999,306.9248127746582
71711.999,306.992537902832
71712.00099999999,306.992537902832
72576.00099999999,306.8871775207519
73440.00062586789,306.7619914787691
74303.999,306.7907982788087
75167.999,306.9526726379394
76031.99900000001,307.1148524780274
76895.99900000001,307.1535263671875
76896.001,307.1535263671875
77760.001,307.0446529541015
78624.001,306.8668630371094
79488.001,306.7345286865234
80351.99923499278,306.7219123487711
81215.999,306.8166725158691
82079.999,306.9499233093262
82943.999,307.0630734558105
83807.999,307.1276215820312
84671.999,307.1347698364257
84672.00099999999,307.1347698364257
85536.00099999999,307.099456237793
86400.001,307.0590716552734
