x,y
0.000000,0.000000
1.800000,0.000000
3.600000,0.000000
5.400000,0.000000
7.200000,0.000000
9.000000,0.000000
10.800000,0.000000
12.600000,0.000000
14.400000,0.000000
16.200000,0.000000
18.000000,0.000000
19.800000,0.000000
21.600000,0.000000
23.400000,0.000000
25.200000,0.005829
27.000000,0.019486
28.800000,0.000000
30.600000,0.003004
32.400000,0.000000
34.200000,0.007039
36.000000,0.000070
37.800000,0.000000
39.600000,0.000000
41.400000,0.000000
43.200000,0.007140
45.000000,0.027794
46.800000,0.060403
48.600000,0.000000
50.400000,0.005629
52.200000,0.000000
54.000000,0.029637
55.800000,0.023656
57.600000,0.000000
59.400000,0.000000
61.200000,0.000000
63.000000,0.022231
64.800000,0.067511
66.600000,0.136700
68.400000,0.069437
70.200000,0.006515
72.000000,0.013721
73.800000,0.073135
75.600000,0.076195
77.400000,0.000001
79.200000,0.000000
81.000000,0.000000
82.800000,0.000000
84.600000,0.000000
86.400000,0.000000
88.200000,0.000000
90.000000,0.000000
91.800000,0.007098
93.600000,0.019157
95.400000,0.035188
97.200000,0.054158
99.000000,0.079276
100.800000,0.005932
102.600000,0.020612
104.400000,0.055381
106.200000,0.153484
108.000000,0.000000
109.800000,0.486463
111.600000,0.000000
113.400000,0.097661
115.200000,0.081387
117.000000,0.077501
118.800000,0.124637
120.600000,0.008652
122.400000,0.036126
124.200000,0.050441
126.000000,0.069879
127.800000,0.085288
129.600000,0.153922
131.400000,0.014541
133.200000,0.036560
135.000000,0.063795
136.800000,0.094580
138.600000,0.166417
140.400000,0.007811
142.200000,0.044812
144.000000,0.062579
145.800000,0.088312
147.600000,0.141518
149.400000,0.132498
151.200000,0.022239
153.000000,0.046616
154.800000,0.079601
156.600000,0.120281
158.400000,0.198526
160.200000,0.004735
162.000000,0.050253
163.800000,0.092246
165.600000,0.137565
167.400000,0.192677
169.200000,0.231132
171.000000,0.026510
172.800000,0.070827
174.600000,0.116323
176.400000,0.161770
178.200000,0.217064
180.000000,0.252431
